"@trpc/next@10.32.0","MIT","https://github.com/trpc/trpc","Copyright (c) 2023 Alex Johansson"
"@trpc/react-query@10.32.0","MIT","https://github.com/trpc/trpc","Copyright (c) 2023 Alex Johansson"
"@trpc/server@10.32.0","MIT","https://github.com/trpc/trpc","Copyright (c) 2023 Alex Johansson"
"@types/aria-query@5.0.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/babel__core@7.20.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/babel__generator@7.6.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/babel__template@7.4.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/babel__traverse@7.20.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/cookie@0.4.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/debug@4.1.8","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/eslint-scope@3.7.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/eslint@8.40.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/estree@1.0.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/graceful-fs@4.1.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/hast@2.3.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/istanbul-lib-coverage@2.0.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/istanbul-lib-report@3.0.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/istanbul-reports@3.0.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/jest@29.5.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/js-levenshtein@1.1.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/jsdom@20.0.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/json-schema@7.0.12","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/json5@0.0.29","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/mdast@3.0.11","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/ms@0.7.31","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/node@14.18.51","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/node@18.16.18","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/node@20.3.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/parse5@6.0.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/prettier@2.7.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/prismjs@1.26.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/prop-types@15.7.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/react-dom@18.2.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/react@18.2.13","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/scheduler@0.16.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/semver@7.5.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/set-cookie-parser@2.4.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/sinonjs__fake-timers@8.1.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/sizzle@2.3.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/stack-utils@2.0.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/testing-library__jest-dom@5.14.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/testing-library__jest-dom@5.14.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/tough-cookie@4.0.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/unist@2.0.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/yargs-parser@21.0.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/yargs@17.0.24","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@types/yauzl@2.10.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","publisher"
"@typescript-eslint/eslint-plugin@5.60.0","MIT","https://github.com/typescript-eslint/typescript-eslint","Copyright (c) 2019 typescript-eslint and other contributors"
"@typescript-eslint/parser@5.60.0","BSD-2-Clause","https://github.com/typescript-eslint/typescript-eslint","publisher"
"@typescript-eslint/scope-manager@5.60.0","MIT","https://github.com/typescript-eslint/typescript-eslint","Copyright (c) 2019 typescript-eslint and other contributors"
"@typescript-eslint/type-utils@5.60.0","MIT","https://github.com/typescript-eslint/typescript-eslint","Copyright (c) 2021 typescript-eslint and other contributors"
"@typescript-eslint/types@5.60.0","MIT","https://github.com/typescript-eslint/typescript-eslint","Copyright (c) 2019 typescript-eslint and other contributors"
"@typescript-eslint/typescript-estree@5.60.0","BSD-2-Clause","https://github.com/typescript-eslint/typescript-eslint","publisher"
"@typescript-eslint/utils@5.60.0","MIT","https://github.com/typescript-eslint/typescript-eslint","Copyright (c) 2019 typescript-eslint and other contributors"
"@typescript-eslint/visitor-keys@5.60.0","MIT","https://github.com/typescript-eslint/typescript-eslint","Copyright (c) 2019 typescript-eslint and other contributors"
"@uiw/copy-to-clipboard@1.0.14","MIT","https://github.com/uiwjs/copy-to-clipboard","publisher"
"@uiw/react-markdown-preview@4.1.13","MIT","https://github.com/uiwjs/react-markdown-preview","publisher"
"@uiw/react-md-editor@3.23.3","MIT","https://github.com/uiwjs/react-md-editor","publisher"
"@webassemblyjs/ast@1.11.6","MIT","https://github.com/xtuc/webassemblyjs","publisher"
"@webassemblyjs/floating-point-hex-parser@1.11.6","MIT","https://github.com/xtuc/webassemblyjs","Copyright (c) 2017 Mauro Bringolf"
"@webassemblyjs/helper-api-error@1.11.6","MIT","https://github.com/xtuc/webassemblyjs","publisher"
"@webassemblyjs/helper-buffer@1.11.6","MIT","https://github.com/xtuc/webassemblyjs","publisher"
"@webassemblyjs/helper-numbers@1.11.6","MIT","https://github.com/xtuc/webassemblyjs","publisher"
"@webassemblyjs/helper-wasm-bytecode@1.11.6","MIT","https://github.com/xtuc/webassemblyjs","publisher"
"@webassemblyjs/helper-wasm-section@1.11.6","MIT","https://github.com/xtuc/webassemblyjs","publisher"
"@webassemblyjs/ieee754@1.11.6","MIT","https://github.com/xtuc/webassemblyjs","publisher"
"@webassemblyjs/leb128@1.11.6","Apache-2.0","https://github.com/xtuc/webassemblyjs","Copyright 2012 The Obvious Corporation.. http://obvious.com/"
"@webassemblyjs/utf8@1.11.6","MIT","https://github.com/xtuc/webassemblyjs","publisher"
"@webassemblyjs/wasm-edit@1.11.6","MIT","https://github.com/xtuc/webassemblyjs","publisher"
"@webassemblyjs/wasm-gen@1.11.6","MIT","https://github.com/xtuc/webassemblyjs","publisher"
"@webassemblyjs/wasm-opt@1.11.6","MIT","https://github.com/xtuc/webassemblyjs","publisher"
"@webassemblyjs/wasm-parser@1.11.6","MIT","https://github.com/xtuc/webassemblyjs","publisher"
"@webassemblyjs/wast-printer@1.11.6","MIT","https://github.com/xtuc/webassemblyjs","publisher"
"@xmldom/xmldom@0.8.8","MIT","https://github.com/xmldom/xmldom","Copyright 2019 - present Christopher J. Brody and other contributors, as listed in: https://github.com/xmldom/xmldom/graphs/contributors. Copyright 2012 - 2017 @jindw <jindw@xidea.org> and other contributors, as listed in: https://github.com/jindw/xmldom/graphs/contributors"
"@xtuc/ieee754@1.2.0","BSD-3-Clause","https://github.com/feross/ieee754","Copyright (c) 2008, Fair Oaks Labs, Inc.. All rights reserved."
"@xtuc/long@4.2.2","Apache-2.0","https://github.com/dcodeIO/long.js","publisher"
"@zxing/text-encoding@0.9.0","(Unlicense OR Apache-2.0)","https://github.com/zxing-js/text-encoding","publisher"
"abab@2.0.6","BSD-3-Clause","https://github.com/jsdom/abab","Copyright © 2019 W3C and Jeff Carpenter \<jeffcarp@chromium.org\>"
"abbrev@1.1.1","ISC","https://github.com/isaacs/abbrev-js","Copyright (c) Isaac Z. Schlueter and Contributors*"
"acorn-globals@7.0.1","MIT","https://github.com/ForbesLindesay/acorn-globals","Copyright (c) 2014 Forbes Lindesay"
"acorn-import-assertions@1.9.0","MIT","https://github.com/xtuc/acorn-import-assertions","publisher"
"acorn-jsx@5.3.2","MIT","https://github.com/acornjs/acorn-jsx","Copyright (C) 2012-2017 by Ingvar Stepanyan"
"acorn-walk@8.2.0","MIT","https://github.com/acornjs/acorn","Copyright (C) 2012-2020 by various contributors (see AUTHORS)"
"acorn@8.9.0","MIT","https://github.com/acornjs/acorn","Copyright (C) 2012-2022 by various contributors (see AUTHORS)"
"agent-base@6.0.2","MIT","https://github.com/TooTallNate/node-agent-base","Copyright (c) 2013 Nathan Rajlich &lt;nathan@tootallnate.net&gt;"
"aggregate-error@3.1.0","MIT","https://github.com/sindresorhus/aggregate-error","Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)"
"ajv-formats@2.1.1","MIT","https://github.com/ajv-validator/ajv-formats","Copyright (c) 2020 Evgeny Poberezkin"
"ajv-keywords@3.5.2","MIT","https://github.com/epoberezkin/ajv-keywords","Copyright (c) 2016 Evgeny Poberezkin"
"ajv-keywords@5.1.0","MIT","https://github.com/epoberezkin/ajv-keywords","Copyright (c) 2016 Evgeny Poberezkin"
"ajv@6.12.6","MIT","https://github.com/ajv-validator/ajv","Copyright (c) 2015-2017 Evgeny Poberezkin"
"ajv@8.12.0","MIT","https://github.com/ajv-validator/ajv","Copyright (c) 2015-2021 Evgeny Poberezkin"
"ansi-colors@4.1.3","MIT","https://github.com/doowb/ansi-colors","Copyright (c) 2015-present, Brian Woodward."
"ansi-escapes@4.3.2","MIT","https://github.com/sindresorhus/ansi-escapes","Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (https://sindresorhus.com)"
"ansi-regex@5.0.1","MIT","https://github.com/chalk/ansi-regex","Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)"
"ansi-styles@3.2.1","MIT","https://github.com/chalk/ansi-styles","Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)"
"ansi-styles@4.3.0","MIT","https://github.com/chalk/ansi-styles","Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)"
"ansi-styles@5.2.0","MIT","https://github.com/chalk/ansi-styles","Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)"
"any-promise@1.3.0","MIT","https://github.com/kevinbeaty/any-promise","Copyright (C) 2014-2016 Kevin Beaty"
"anymatch@3.1.3","ISC","https://github.com/micromatch/anymatch","Copyright (c) 2019 Elan Shanker, Paul Miller (https://paulmillr.com)"
"arch@2.2.0","MIT","https://github.com/feross/arch","Copyright (c) Feross Aboukhadijeh"
"arg@5.0.2","MIT","https://github.com/vercel/arg","Copyright (c) 2021 Vercel, Inc."
"argparse@1.0.10","MIT","https://github.com/nodeca/argparse","Copyright (C) 2012 by Vitaly Puzrin"
"argparse@2.0.1","Python-2.0","https://github.com/nodeca/argparse","Copyright (c) 1991 - 1995, Stichting Mathematisch Centrum Amsterdam,. The Netherlands.  All rights reserved."
"aria-query@5.1.3","Apache-2.0","https://github.com/A11yance/aria-query","Copyright 2020 A11yance"
"aria-query@5.2.1","Apache-2.0","https://github.com/A11yance/aria-query","Copyright 2020 A11yance"
"array-buffer-byte-length@1.0.0","MIT","https://github.com/inspect-js/array-buffer-byte-length","Copyright (c) 2023 Inspect JS"
"array-find-index@1.0.2","MIT","https://github.com/sindresorhus/array-find-index","Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)"
"array-includes@3.1.6","MIT","https://github.com/es-shims/array-includes","Copyright (C) 2015 Jordan Harband"
"array-union@2.1.0","MIT","https://github.com/sindresorhus/array-union","Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)"
"array.prototype.flat@1.3.1","MIT","https://github.com/es-shims/Array.prototype.flat","Copyright (c) 2017 ECMAScript Shims"
"array.prototype.flatmap@1.3.1","MIT","https://github.com/es-shims/Array.prototype.flatMap","Copyright (c) 2017 ECMAScript Shims"
"array.prototype.tosorted@1.1.1","MIT","https://github.com/es-shims/Array.prototype.toSorted","Copyright (c) 2021 ECMAScript Shims"
"asap@2.0.6","MIT","https://github.com/kriskowal/asap","publisher"
"asn1@0.2.6","MIT","https://github.com/joyent/node-asn1","Copyright (c) 2011 Mark Cavage, All rights reserved."
"assert-plus@1.0.0","MIT","https://github.com/mcavage/node-assert-plus","publisher"
"ast-types-flow@0.0.7","ISC","https://github.com/kyldvs/ast-types-flow","publisher"
"astral-regex@2.0.0","MIT","https://github.com/kevva/astral-regex","Copyright (c) Kevin Mårtensson <kevinmartensson@gmail.com> (github.com/kevva)"
"async@3.2.4","MIT","https://github.com/caolan/async","Copyright (c) 2010-2018 Caolan McMahon"
"asynckit@0.4.0","MIT","https://github.com/alexindigo/asynckit","Copyright (c) 2016 Alex Indigo"
"at-least-node@1.0.0","ISC","https://github.com/RyanZim/at-least-node","publisher"
"autoprefixer@10.4.14","MIT","https://github.com/postcss/autoprefixer","Copyright 2013 Andrey Sitnik <andrey@sitnik.ru>"
"available-typed-arrays@1.0.5","MIT","https://github.com/inspect-js/available-typed-arrays","Copyright (c) 2020 Inspect JS"
"aws-sign2@0.7.0","Apache-2.0","https://github.com/mikeal/aws-sign","publisher"
"aws4@1.12.0","MIT","https://github.com/mhart/aws4","Copyright 2013 Michael Hart (michael.hart.au@gmail.com)"
"axe-core@4.7.2","MPL-2.0","https://github.com/dequelabs/axe-core","publisher"
"axios@0.25.0","MIT","https://github.com/axios/axios","Copyright (c) 2014-present Matt Zabriskie"
"axobject-query@3.2.1","Apache-2.0","https://github.com/A11yance/axobject-query","Copyright 2020 A11yance"
"babel-jest@29.5.0","MIT","https://github.com/facebook/jest","Copyright (c) Meta Platforms, Inc. and affiliates."
"babel-loader@9.1.2","MIT","https://github.com/babel/babel-loader","Copyright (c) 2014-2019 Luís Couto <hello@luiscouto.pt>"
"babel-plugin-istanbul@6.1.1","BSD-3-Clause","https://github.com/istanbuljs/babel-plugin-istanbul","Copyright (c) 2016, Istanbul Code Coverage. All rights reserved."
"babel-plugin-jest-hoist@29.5.0","MIT","https://github.com/facebook/jest","Copyright (c) Meta Platforms, Inc. and affiliates."
"babel-plugin-polyfill-corejs2@0.4.3","MIT","https://github.com/babel/babel-polyfills","Copyright (c) 2014-present Nicolò Ribaudo and other contributors"
"babel-plugin-polyfill-corejs3@0.8.1","MIT","https://github.com/babel/babel-polyfills","Copyright (c) 2014-present Nicolò Ribaudo and other contributors"
"babel-plugin-polyfill-regenerator@0.5.0","MIT","https://github.com/babel/babel-polyfills","Copyright (c) 2014-present Nicolò Ribaudo and other contributors"
"babel-plugin-transform-remove-imports@1.7.0","MIT","https://github.com/uiwjs/babel-plugin-transform-remove-imports","Copyright (c) 2020 uiw"
"babel-preset-current-node-syntax@1.0.1","MIT","https://github.com/nicolo-ribaudo/babel-preset-current-node-syntax","Copyright (c) 2020 Nicolò Ribaudo and other contributors"
"babel-preset-jest@29.5.0","MIT","https://github.com/facebook/jest","Copyright (c) Meta Platforms, Inc. and affiliates."
"bail@2.0.2","MIT","https://github.com/wooorm/bail","Copyright (c) 2015 Titus Wormer <tituswormer@gmail.com>"
"balanced-match@1.0.2","MIT","https://github.com/juliangruber/balanced-match","Copyright (c) 2013 Julian Gruber &lt;julian@juliangruber.com&gt;"
"base64-js@1.5.1","MIT","https://github.com/beatgammit/base64-js","Copyright (c) 2014 Jameson Little"
"bcp-47-match@2.0.3","MIT","https://github.com/wooorm/bcp-47-match","Copyright (c) 2018 Titus Wormer <tituswormer@gmail.com>"
"bcrypt-pbkdf@1.0.2","BSD-3-Clause","https://github.com/joyent/node-bcrypt-pbkdf","Copyright (c) 2013 Ted Unangst <tedu@openbsd.org>*"
"big-integer@1.6.51","Unlicense","https://github.com/peterolson/BigInteger.js","publisher"
"binary-extensions@2.2.0","MIT","https://github.com/sindresorhus/binary-extensions","Copyright (c) 2019 Sindre Sorhus <sindresorhus@gmail.com> (https://sindresorhus.com), Paul Miller (https://paulmillr.com)"
"bl@4.1.0","MIT","https://github.com/rvagg/bl","Copyright (c) 2013-2019 bl contributors. ----------------------------------"
"blob-util@2.0.2","Apache-2.0","https://github.com/nolanlawson/blob-util","publisher"
"bluebird@3.7.2","MIT","https://github.com/petkaantonov/bluebird","Copyright (c) 2013-2018 Petka Antonov"
"boolbase@1.0.0","ISC","https://github.com/fb55/boolbase","publisher"
"bplist-parser@0.2.0","MIT","https://github.com/nearinfinity/node-bplist-parser","Copyright (c) 2012 Near Infinity Corporation"
"brace-expansion@1.1.11","MIT","https://github.com/juliangruber/brace-expansion","Copyright (c) 2013 Julian Gruber <julian@juliangruber.com>"
"braces@3.0.2","MIT","https://github.com/micromatch/braces","Copyright (c) 2014-2018, Jon Schlinkert."
"browserslist@4.21.9","MIT","https://github.com/browserslist/browserslist","Copyright 2014 Andrey Sitnik <andrey@sitnik.ru> and other contributors"
"bser@2.1.1","Apache-2.0","https://github.com/facebook/watchman","publisher"
"buffer-crc32@0.2.13","MIT","https://github.com/brianloveswords/buffer-crc32","Copyright (c) 2013 Brian J. Brennan"
"buffer-from@1.1.2","MIT","https://github.com/LinusU/buffer-from","Copyright (c) 2016, 2018 Linus Unnebäck"
"buffer@5.7.1","MIT","https://github.com/feross/buffer","Copyright (c) Feross Aboukhadijeh, and other contributors."
"bundle-name@3.0.0","MIT","https://github.com/sindresorhus/bundle-name","Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (https://sindresorhus.com)"
"busboy@1.6.0","license","https://github.com/mscdex/busboy","Copyright Brian White. All rights reserved."
"cachedir@2.3.0","MIT","https://github.com/LinusU/node-cachedir","Copyright (c) 2013-2014, 2016, 2018 Linus Unnebäck"
"call-bind@1.0.2","MIT","https://github.com/ljharb/call-bind","Copyright (c) 2020 Jordan Harband"
"callsites@3.1.0","MIT","https://github.com/sindresorhus/callsites","Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)"
"camelcase-css@2.0.1","MIT","https://github.com/stevenvachon/camelcase-css","Copyright (c) Steven Vachon <contact@svachon.com> (svachon.com)"
"camelcase@5.3.1","MIT","https://github.com/sindresorhus/camelcase","Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)"
"camelcase@6.3.0","MIT","https://github.com/sindresorhus/camelcase","Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (https://sindresorhus.com)"
"caniuse-lite@1.0.30001507","CC-BY-4.0","https://github.com/browserslist/caniuse-lite","publisher"
"caseless@0.12.0","Apache-2.0","https://github.com/mikeal/caseless","publisher"
"ccount@2.0.1","MIT","https://github.com/wooorm/ccount","Copyright (c) 2015 Titus Wormer <tituswormer@gmail.com>"
"chalk@2.4.2","MIT","https://github.com/chalk/chalk","Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)"
"chalk@3.0.0","MIT","https://github.com/chalk/chalk","Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)"
"chalk@4.1.1","MIT","https://github.com/chalk/chalk","Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)"
"chalk@4.1.2","MIT","https://github.com/chalk/chalk","Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)"
"char-regex@1.0.2","MIT","https://github.com/Richienb/char-regex","Copyright (c) 2019 Richie Bendall"
"character-entities-html4@2.1.0","MIT","https://github.com/wooorm/character-entities-html4","Copyright (c) 2015 Titus Wormer <tituswormer@gmail.com>"
"character-entities-legacy@3.0.0","MIT","https://github.com/wooorm/character-entities-legacy","Copyright (c) 2015 Titus Wormer <tituswormer@gmail.com>"
"character-entities@2.0.2","MIT","https://github.com/wooorm/character-entities","Copyright (c) 2015 Titus Wormer <tituswormer@gmail.com>"
"character-reference-invalid@2.0.1","MIT","https://github.com/wooorm/character-reference-invalid","Copyright (c) 2015 Titus Wormer <tituswormer@gmail.com>"
"chardet@0.7.0","MIT","https://github.com/runk/node-chardet","Copyright (C) 2018 Dmitry Shirokov"
"check-more-types@2.24.0","MIT","https://github.com/kensho/check-more-types","Copyright (c) 2014 Kensho"
"chokidar@3.5.3","MIT","https://github.com/paulmillr/chokidar","Copyright (c) 2012-2019 Paul Miller (https://paulmillr.com), Elan Shanker"
"chrome-trace-event@1.0.3","MIT","https://github.com/samccone/chrome-trace-event","Copyright (c) 2015 Joyent Inc. All rights reserved."
"ci-info@3.8.0","MIT","https://github.com/watson/ci-info","Copyright (c) 2016-2023 Thomas Watson Steen"
"cjs-module-lexer@1.2.3","MIT","https://github.com/nodejs/cjs-module-lexer","Copyright (C) 2018-2020 Guy Bedford"
"clean-stack@2.2.0","MIT","https://github.com/sindresorhus/clean-stack","Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)"
"cli-cursor@3.1.0","MIT","https://github.com/sindresorhus/cli-cursor","Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)"
"cli-spinners@2.9.0","MIT","https://github.com/sindresorhus/cli-spinners","Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (https://sindresorhus.com)"
"cli-table3@0.6.3","MIT","https://github.com/cli-table/cli-table3","Copyright (c) 2014 James Talmage <james.talmage@jrtechnical.com>"
"cli-truncate@2.1.0","MIT","https://github.com/sindresorhus/cli-truncate","Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)"
"cli-width@3.0.0","ISC","https://github.com/knownasilya/cli-width","Copyright (c) 2015, Ilya Radchenko <ilya@burstcreations.com>"
"client-only@0.0.1","MIT","repository","publisher"
"cliui@8.0.1","ISC","https://github.com/yargs/cliui","Copyright (c) 2015, Contributors"
"clone@1.0.4","MIT","https://github.com/pvorb/node-clone","Copyright © 2011-2015 Paul Vorbach <paul@vorba.ch>"
"co@4.6.0","MIT","https://github.com/tj/co","Copyright (c) 2014 TJ Holowaychuk &lt;tj@vision-media.ca&gt;"
"collect-v8-coverage@1.0.1","MIT","https://github.com/SimenB/collect-v8-coverage","Copyright (c) 2019 Simen Bekkhus"
"color-convert@1.9.3","MIT","https://github.com/Qix-/color-convert","Copyright (c) 2011-2016 Heather Arthur <fayearthur@gmail.com>"
"color-convert@2.0.1","MIT","https://github.com/Qix-/color-convert","Copyright (c) 2011-2016 Heather Arthur <fayearthur@gmail.com>"
"color-name@1.1.3","MIT","https://github.com/dfcreative/color-name","publisher"
"color-name@1.1.4","MIT","https://github.com/colorjs/color-name","publisher"
"colorette@2.0.20","MIT","https://github.com/jorgebucaran/colorette","Copyright © Jorge Bucaran <<https://jorgebucaran.com>>"
"combined-stream@1.0.8","MIT","https://github.com/felixge/node-combined-stream","Copyright (c) 2011 Debuggable Limited <felix@debuggable.com>"
"comma-separated-tokens@2.0.3","MIT","https://github.com/wooorm/comma-separated-tokens","Copyright (c) 2016 Titus Wormer <tituswormer@gmail.com>"
"commander@2.20.3","MIT","https://github.com/tj/commander.js","Copyright (c) 2011 TJ Holowaychuk <tj@vision-media.ca>"
"commander@4.1.1","MIT","https://github.com/tj/commander.js","Copyright (c) 2011 TJ Holowaychuk <tj@vision-media.ca>"
"commander@5.1.0","MIT","https://github.com/tj/commander.js","Copyright (c) 2011 TJ Holowaychuk <tj@vision-media.ca>"
"common-tags@1.8.2","MIT","https://github.com/zspecza/common-tags","Copyright © Declan de Wet"
"commondir@1.0.1","MIT","https://github.com/substack/node-commondir","Copyright (c) 2013 James Halliday (mail@substack.net)"
"concat-map@0.0.1","MIT","https://github.com/substack/node-concat-map","publisher"
"convert-source-map@1.9.0","MIT","https://github.com/thlorenz/convert-source-map","Copyright 2013 Thorsten Lorenz. . All rights reserved."
"convert-source-map@2.0.0","MIT","https://github.com/thlorenz/convert-source-map","Copyright 2013 Thorsten Lorenz. . All rights reserved."
"cookie@0.4.2","MIT","https://github.com/jshttp/cookie","Copyright (c) 2012-2014 Roman Shtylman <shtylman@gmail.com>. Copyright (c) 2015 Douglas Christopher Wilson <doug@somethingdoug.com>"
"cookie@0.5.0","MIT","https://github.com/jshttp/cookie","Copyright (c) 2012-2014 Roman Shtylman <shtylman@gmail.com>. Copyright (c) 2015 Douglas Christopher Wilson <doug@somethingdoug.com>"
"copy-anything@3.0.5","MIT","https://github.com/mesqueeb/copy-anything","Copyright (c) 2018 Luca Ban - Mesqueeb"
"core-js-compat@3.31.0","MIT","https://github.com/zloirock/core-js","Copyright (c) 2014-2023 Denis Pushkarev"
"core-util-is@1.0.2","MIT","https://github.com/isaacs/core-util-is","Copyright Node.js contributors. All rights reserved."
"cross-fetch@3.1.8","MIT","https://github.com/lquixada/cross-fetch","Copyright (c) 2017 Leonardo Quixadá"
"cross-fetch@4.0.0","MIT","https://github.com/lquixada/cross-fetch","Copyright (c) 2017 Leonardo Quixadá"
"cross-spawn@7.0.3","MIT","https://github.com/moxystudio/node-cross-spawn","Copyright (c) 2018 Made With MOXY Lda <hello@moxy.studio>"
"crypto-randomuuid@1.0.0","MIT","repository","publisher"
"css-selector-parser@1.4.1","MIT","https://github.com/mdevils/css-selector-parser","Copyright (c) 2013 Dulin Marat"
"css.escape@1.5.1","MIT","https://github.com/mathiasbynens/CSS.escape","Copyright Mathias Bynens <https://mathiasbynens.be/>"
"cssesc@3.0.0","MIT","https://github.com/mathiasbynens/cssesc","Copyright Mathias Bynens <https://mathiasbynens.be/>"
"cssom@0.3.8","MIT","https://github.com/NV/CSSOM","Copyright (c) Nikita Vasilyev"
"cssom@0.5.0","MIT","https://github.com/NV/CSSOM","Copyright (c) Nikita Vasilyev"
"cssstyle@2.3.0","MIT","https://github.com/jsdom/cssstyle","Copyright (c) Chad Walker"
"csstype@3.1.2","MIT","https://github.com/frenic/csstype","Copyright (c) 2017-2018 Fredrik Nicol"
"cypress@12.3.0","MIT","https://github.com/cypress-io/cypress","publisher"
"damerau-levenshtein@1.0.8","BSD-2-Clause","https://github.com/tad-lispy/node-damerau-levenshtein","Copyright (c) 2018, Tadeusz Łazurski. All rights reserved."
"dashdash@1.14.1","MIT","https://github.com/trentm/node-dashdash","Copyright (c) 2013 Trent Mick. All rights reserved.. Copyright (c) 2013 Joyent Inc. All rights reserved."
"data-urls@3.0.2","MIT","https://github.com/jsdom/data-urls","Copyright © Domenic Denicola <d@domenic.me>"
"dayjs@1.11.8","MIT","https://github.com/iamkun/dayjs","Copyright (c) 2018-present, iamkun"
"dd-trace@4.3.0","BSD-3-Clause","https://github.com/DataDog/dd-trace-js","publisher"
"debug@3.2.7","MIT","https://github.com/visionmedia/debug","Copyright (c) 2014 TJ Holowaychuk <tj@vision-media.ca>"
"debug@4.3.4","MIT","https://github.com/debug-js/debug","Copyright (c) 2014-2017 TJ Holowaychuk <tj@vision-media.ca>. Copyright (c) 2018-2021 Josh Junon"
"debuglog@1.0.1","MIT","https://github.com/sam-github/node-debuglog","Copyright Joyent, Inc. and other Node contributors. All rights reserved."
